"#name"	arr1	arr2	arr3	arr4
"23*53208134.5*IQSEzU2"	0.24849	0.344393	0.06438458	0.28003
"23*53313771.5*SMzU1L1"	0.11449	0.178393	0.126896702	0.08683
"23*53336261.5*RIBzU1"	0.11449	0.140393	0.142179356	0.01756
"23*53340907*RIBzU1"	0.11349	0.151393	0.144873854	0.25703
"23*53342223.5*HnñDH2"	0.27149	0.304393	0.088092731	0.29503
"23*53400544.5*chrX:053400515-053400574"	0.19649	0.166393	0.267320256	0.18003
"23*53494190.5*UREB1"	0.17249	0.264393	0.287589122	0.48003
"23*53549933.5*UREB1"	0.17049	0.310393	0.317488723	0.15503
"23*53610745.5*chrX:053610716-053610775"	0.17949	0.312393	-0.053143707	0.23303
"23*53705092.5*chrX:053705063-053705122"	0.23349	0.288393	0.247667154	0.37503
"23*53846143.5*chrX:053846114-053846173"	0.14549	0.258393	0.144506111	0.22703
"23*53852660.5*23HF8"	0.21849	0.412393	0.049501679	0.39703
"23*53872316*23HF8"	0.16249	0.258393	0.135537368	0.13603
"23*53939664.5*23HF8"	0.12349	0.177393	0.177356617	0.10623
"23*54106018.5*WNK3"	0.20549	0.221393	0.074172895	0.21603
"23*54174099.5*WNK3"	0.10579	0.255393	0.199835201	0.07063
"23*54267821.5*chrX:054267797-054267846"	0.06979	0.073193	0.235679954	0.08763
"23*54352223.5*D$z1231nñ10"	0.27149	0.356393	0.17074614	0.20103
"23*54354731.5*D$z1231nñ10"	0.21449	0.059293	0.186797861	0.06283
"23*54366508.5*FGD1"	0.19649	0.263393	0.142663252	0.31203
"23*54409561.5*chrX:054409532-054409591"	0.22549	0.277393	0.300178432	0.16003
"23*54445085.5*GNL3L"	0.08969	0.139393	0.299060303	-0.05577
"23*54467893*GNL3L"	0.17049	0.297393	0.154939695	0.18503
"23*54625595.5*chrX:054625566-054625625"	0.10749	0.142393	0.141775272	0.05873
"23*54717634.5*MnñGED2"	0.007407	0.054593	0.10816183	-0.11497
"23*54839685.5*$zRO"	0.00267	0.008853	0.183902581	-0.02217
"23*54869292.5*23FKFB1"	0.15649	0.285393	0.180923083	0.19703
"23*54917196.5*nñ23EX2"	0.19849	0.359393	0.343350273	0.31703
"23*54925041.5*nñLnñS2"	0.19449	0.289393	0.150372186	0.25103
"23*55006570.5*chrX:055006541-055006600"	0.12049	0.248393	0.223197132	0.10803
"23*55055510.5*zUXorf44"	-0.14951	0.023393	0.293599417	-0.23297
"23*55063234.5*zUXorf44"	0.13949	0.263393	0.151457644	0.07953
"23*55130842.5*23nñGE-5"	0.20849	0.341393	0.539216251	0.24103
"23*55362376*MnñGEH1"	0.22449	0.357393	0.059814254	0.24403
"23*55362624.5*MnñGEH1"	0.12549	0.207393	0.095617086	0.14503
"23*55400980.5*chrX:055400951-055401010"	0.06459	0.129393	0.183464221	0.22803
"23*55533688.5*FOXR2"	0.12849	0.194393	0.19920808	0.12203
"23*55558501.5*chrX:055558472-055558531"	0.11249	0.209393	0.119379585	0.06263
"23*55636791.5*RRnñGB"	0.13549	0.253393	0.122481044	0.32603
"23*55665304.5*RRnñGB"	0.09029	0.199393	0.078719472	0.01114
"23*55692352.5*chrX:055692323-055692382"	0.22649	0.346393	0.150665313	0.24703
"23*55888523.5*$zHzU2094067"	0.10609	0.221393	0.256999495	0.06203
"23*56028451.5*$zHzU2094067"	0.17849	0.252393	0.202067699	0.30003
"23*56145611.5*KLF8"	0.10449	0.064793	0.184882802	0.15503
"23*56160725.5*KLF8"	0.16749	0.236393	0.083546926	0.09933
"23*56196158.5*nñK054627"	0.14949	0.283393	0.134149958	0.20603
"23*56398484.5*chrX:056398455-056398514"	0.29549	0.357393	-0.0177991	0.42003
"23*56475571.5*UBQLN2"	0.07959	0.229393	0.128784352	0.06733
"23*56475987.5*UBQLN2"	0.12049	0.271393	0.23699106	0.21403
"23*56612203.5*chrX:056612174-056612233"	0.16049	0.144393	0.245373923	0.05293
"23*56875534.5*chrX:056875505-056875564"	0.21549	0.279393	0.156366978	0.46103
"23*56899554.5*S23IN3"	0.02459	0.186393	-0.226570779	0.14503
"23*56983165.5*chrX:056983136-056983195"	0.14349	0.306393	0.126539884	0.10033
"23*57044745.5*S23IN2"	0.16549	0.190393	0.235463357	0.19603
"23*57142650.5*chrX:057142621-057142680"	0.06029	0.078293	0.233409743	0.07233
"23*57241255.5*qJ31204"	0.05589	0.111393	0.077499258	0.03063
"23*57290446.5*qJ31204"	0.14749	0.145393	0.10069922	0.12403
"23*57358030.5*qJ31204"	0.21749	0.277393	0.095716327	0.20703
"23*57410840.5*chrX:057410811-057410870"	0.17049	0.404393	0.12199785	0.16103
"23*57506813.5*ZXDB"	0.21649	0.286393	0.348129063	0.19503
"23*57511165.5*chrX:057511136-057511195"	0.12749	0.292393	0.011163159	0.34103
"23*57634665.5*chrX:057634636-057634695"	0.02299	0.094593	0.280346486	0.03213
"23*57814752.5*chrX:057814723-057814782"	0.02049	0.204393	0.174343224	-0.09897
"23*57815265.5*zUN357235"	0.11649	0.336393	0.208212418	0.20903
"23*57934756.5*chrX:057934727-057934786"	0.17049	0.342393	0.138413322	0.24003
"23*61714738*chrX:061714710-061714766"	0.04769	0.197393	0.266565293	0.10083
"23*61846587.5*chrX:061846558-061846617"	0.04209	0.165393	0.133945999	0.02553
"23*61945232.5*chrX:061945203-061945262"	0.09479	0.245393	0.448587077	0.09113
"23*62048050.5*chrX:062048021-062048080"	0.28349	0.377393	0.18028771	0.39303
"23*62188270.5*chrX:062188242-062188299"	0.13349	0.144393	0.202909845	0.11603
"23*62349062.5*chrX:062349033-062349092"	0.20149	0.309393	0.078662013	0.30603
"23*62507734.5*LOzU92249"	0.09229	0.120393	0.392948142	0.02043
"23*62641734.5*nñRzUEF9"	0.15049	0.272393	0.010758526	0.11303
"23*62658543*nñRzUEF9"	0.18049	0.150393	0.242848708	0.31103
"23*62705237.5*nñRzUEF9"	0.18549	0.280393	0.217773788	0.20303
"23*62740113.5*nñRzUEF9"	0.16349	0.285393	0.129013293	0.15603
"23*62778886.5*nñRzUEF9"	0.13049	0.197393	0.035765193	0.34003
"23*62924673.5*chrX:062924644-062924703"	0.36849	0.509393	0.147141394	0.78403
"23*63191956.5*qJ39827"	0.00955	0.136393	0.069747042	-0.04917
"23*63199508.5*qJ39827"	0.16249	0.217393	0.205188822	0.17103
"23*63227465.5*nñSB12"	0.04619	0.199393	0.210561205	0.04363
"23*63232344.5*nñSB12"	0.10159	0.224393	0.253323514	0.47503
"23*63293069.5*M$zMR8"	0.06109	0.255393	0.013957409	0.01664
"23*63339023.5*M$zMR8"	0.08729	0.239393	0.152726123	0.08143
"23*63391305.5*M$zMR8"	0.00078	0.064293	0.356339384	-0.04087
"23*63460412.5*chrX:063460383-063460442"	0.10119	0.162393	0.29456651	0.10263
"23*63614544.5*chrX:063614515-063614574"	0.17549	0.293393	0.042273131	0.38703
"23*63868706.5*chrX:063868677-063868736"	0.12449	0.307393	0.138530323	0.24603
"23*63923142.5*KInñnñ1166"	0.23949	0.342393	0.281785729	0.44903
"23*63937153.5*KInñnñ1166"	0.09209	0.353393	0.272784296	0.17503
"23*63979251.5*KInñnñ1166"	0.07689	0.212393	0.146555732	0.16103
"23*64017264.5*KInñnñ1166"	0.09799	0.216393	0.36288286	0.30503
"23*64109095.5*LOzU441496"	0.01177	0.132393	0.193152511	0.02963
"23*64502141.5*ENS$z00000338957"	0.15349	0.214393	0.243951831	0.06943
"23*64515505.5*$zHzU2057268"	0.08249	0.277393	0.201082372	0.15003
"23*64535522.5*qJ12525"	0.16249	0.259393	0.227587032	0.18003
"23*64556009.5*chrX:064555980-064556039"	0.21849	0.311393	0.165262694	0.44903
"23*64595574.5*$zHzU2098094"	0.16349	0.220393	0.218895988	0.16803
"23*64672525.5*MSN"	0.22149	0.415393	0.593142808	0.55503
"23*64720834.5*MSN"	0.25249	0.483393	0.084302035	0.52203
"23*64736066*MSN"	0.16849	0.328393	0.155923994	0.24303
"23*64852411.5*LOzU347421"	0.11349	0.267393	0.029689885	0.11103
"23*65037795.5*VSIG4"	0.13049	0.261393	0.700456257	-0.10297
"23*65040775.5*VSIG4"	0.09879	0.120393	0.287703523	-0.08497
"23*65055824.5*chrX:065055795-065055854"	0.12649	0.338393	0.216188093	0.21903
"23*65218257.5*HE23H"	0.05379	0.178393	0.005192467	-0.00777
"23*65268531.5*HE23H"	0.16949	0.267393	0.23104104	0.16603
"23*65388115.5*chrX:065388086-065388145"	0.04259	0.115393	0.210704699	0.05273
"23*65598540.5*EDnñ2R"	-0.02961	0.225393	0.251422226	0.05143
"23*65602960.5*EDnñ2R"	0.27349	0.338393	0.477882022	0.34403
"23*65613315.5*EDnñ2R"	0.18049	0.287393	0.238943855	0.24103
"23*65678006.5*chrX:065677977-065678036"	0.03789	0.208393	0.071612333	0.05443
"23*65888554.5*chrX:065888525-065888584"	0.09769	0.258393	0.199849052	0.16303
"23*66098518.5*chrX:066098489-066098548"	0.00054	-0.023407	0.088899283	0.000420000000000001
"23*66213079.5*chrX:066213050-066213109"	0.03489	0.229393	0.203665409	0.05683
"23*66439821.5*chrX:066439792-066439851"	0.23449	-0.143607	0.148564417	-0.00105000000000000
"23*66550363.5*nñR"	0.08379	0.184393	0.202183038	0.05323
"23*66623933.5*nñR"	0.15949	0.227393	0.361569016	0.28903
"23*66725738.5*nñR"	0.08709	0.247393	0.229098006	0.17703
"23*66726850.5*nñR"	0.27449	0.315393	0.619035269	0.35603
"23*66881716.5*chrX:066881687-066881746"	0.006635	0.191393	0.353653493	0.06793
"23*67003860.5*chrX:067003831-067003890"	0.09009	0.331393	0.215975335	0.21103
"23*67048142.5*O23HN1"	0.22949	0.248393	0.231141753	0.41203
"23*67116089.5*O23HN1"	0.22049	0.404393	0.280350858	0.74703
"23*67197342.5*O23HN1"	0.09589	0.091393	0.122271027	0.16603
"23*67301881.5*O23HN1"	0.19349	0.260393	0.155304793	0.34703
"23*67428178.5*O23HN1"	0.19549	0.321393	0.146518005	0.20003
"23*67521973.5*MGzU21416"	0.06719	0.132393	0.187144321	-0.05157
"23*67523723.5*MGzU21416"	0.12849	0.250393	0.110177798	0.22203
"23*67679288.5*S$znñRD8"	0.28449	0.389393	0.113320124	0.45503
"23*67766131.5*chrX:067766102-067766161"	0.24149	0.308393	0.18570821	0.32303
"23*67838598.5*EFNB1"	0.25149	0.322393	0.264814068	0.61803
"23*67840714.5*EFNB1"	0.13649	0.309393	0.038578373	0.08303
"23*67844890.5*EFNB1"	0.04429	0.045393	0.0405204633333333	-0.0122
"23*67873853.5*chrX:067873824-067873883"	0.16949	0.257393	-0.074289337	0.20003
"23*68164051.5*23Jnñ1"	0.15249	0.358393	0.106350451	0.11803
"23*68165274.5*23Jnñ1"	0.12449	0.066993	0.450135265	0.08073
"23*68207194*chrX:068207168-068207220"	0.23249	0.284393	0.198393206	0.15203
"23*68325098.5*chrX:068325069-068325128"	0.28449	0.402393	0.358381412	0.55603
"23*68499628.5*chrX:068499599-068499658"	0.19949	0.340393	0.128056004	0.36703
"23*68519773.5*$zMEM28"	0.18949	0.136393	0.220874859	0.09793
"23*68634704.5*EDnñ"	0.08719	0.134393	0.011781818	0.14303
"23*68766156.5*EDnñ"	0.15249	0.248393	0.401091522	0.25403
"23*68903739.5*EDnñ"	0.09889	0.240393	0.140194357	0.12003
"23*68959910.5*EDnñ"	0.40349	0.312393	0.209020301	0.47303
"23*69041582.5*EDnñ"	0.25149	0.249393	0.207904219	0.42503
"23*69066500.5*HSHIN6"	0.12249	0.171393	0.002844707	0.13503
"23*69143583.5*IGB231"	0.21149	0.264393	0.144033058	0.30403
"23*69186496.5*qJ25989"	0.17649	0.232393	0.214582609	0.26003
"23*69261313.5*232RY4"	0.08969	0.049793	0.359789987	0.07933
"23*69274530.5*nñRR3"	0.10309	0.160393	0.378317965	-0.03217
"23*69292541.5*23DZK11"	0.15549	0.231393	-0.006561359	0.20603
"23*69342303.5*KIF4nñ"	0.07099	0.260393	0.109444498	0.06943
"23*69356837.5*KIF4nñ"	0.04909	0.099393	0.107363202	0.10013
"23*69408701.5*KIF4nñ"	0.15349	0.279393	0.153751096	0.10593
"23*69430297.5*GD23D2"	0.18449	0.189393	0.224294658	0.19203
"23*69505340.5*DLG3"	0.13049	0.221393	0.229973247	0.06563
"23*69608381.5*$zEX11"	0.14349	0.254393	0.101436377	0.13203
"23*69685547.5*$zEX11"	0.13149	0.286393	0.054216977	0.08553
"23*69727082.5*$zEX11"	0.21449	0.183393	0.350017434	0.20103
"23*69809652.5*$zEX11"	0.16249	0.352393	0.328277261	0.11203
"23*69856159.5*$zEX11"	0.15449	0.230393	0.180207261	0.26203
"23*69928528.5*SLzU7nñ3"	0.28449	0.239393	0.086091276	0.54703
"23*69930250.5*SLzU7nñ3"	0.20449	0.280393	0.18416753	0.13603
"23*70039913.5*SNX12"	0.18349	0.332393	0.150196347	0.24803
"23*70065060.5*SNX12"	0.22749	0.260393	0.523371582	0.16003
"23*70100980.5*MLL$z7"	0.24249	0.295393	0.349821698	0.36003
"23*70102531.5*MLL$z7"	0.18149	0.091893	0.080102234	0.02773
"23*70104539.5*MLL$z7"	0.16349	0.218393	0.167890114	0.23103
"23*70110290.5*chrX:070110261-070110320"	0.26349	0.361393	0.416184246	0.22703
"23*70111550*IL2RG"	0.22349	0.262393	0.151290005	0.18203
"23*70139152.5*MED12"	0.12149	0.091393	0.036059536	0.23503
"23*70173912.5*NLGN3"	0.25549	0.317393	0.0727763	0.23003
"23*70227773.5*GJB1"	0.13949	0.213393	0.158480496	0.23003
"23*70247757.5*ZNF261"	0.21449	0.366393	0.181615734	0.18103
"23*70255666*ZNF261"	0.10749	0.213393	-0.066825455	0.14603
"23*70294920.5*NONO"	0.33749	0.451393	0.130236251	0.63003
"23*70304034.5*chrX:070304005-070304064"	0.24049	0.410393	0.211136386	0.17803
"23*70304677*I$zGB1B232"	0.26649	0.422393	0.055869454	0.26403
"23*70410536.5*$znñF1"	0.10849	0.083493	0.160914774	0.08813
"23*70494926.5*$znñF1"	0.20349	0.303393	0.199286132	0.16503
"23*70561956.5*OG$z"	0.10489	0.139393	0.130365662	0.13303
"23*70615884.5*nñzURzU"	0.22549	0.256393	0.348301603	0.19003
"23*70620392*zUXzUR3"	0.18949	0.231393	0.46212296	0.17703
"23*70939536.5*chrX:070939507-070939566"	0.17649	0.320393	0.21161245	0.11003
"23*71052868.5*chrX:071052839-071052898"	0.31349	0.329393	0.095547283	0.38103
"23*71130065.5*RGnñG4"	0.27949	0.353393	0.177743558	0.40803
"23*71187587.5*23IN4"	0.23549	0.267393	0.451470243	0.04673
"23*71190749.5*23IN4"	0.22449	0.174393	-0.072045117	0.17903
"23*71209819.5*qJ20105"	0.24349	0.462393	0.02741651	0.31103
"23*71276601.5*R23S4X"	0.20049	0.250393	0.299702286	0.12503
"23*71277821.5*R23S4X"	0.34749	0.226393	0.167007351	0.54203
"23*71306729.5*zUI$zED1"	0.29949	0.365393	0.223135734	0.20803
"23*71398033.5*HDnñzU8"	0.23449	0.269393	0.326664806	0.13703
"23*71436415.5*HDnñzU8"	0.34149	0.366393	0.07628025	0.39903
"23*71491834.5*HDnñzU8"	0.13649	0.087893	0.157385253	0.13603
"23*71575922.5*chrX:071575893-071575952"	0.26749	0.350393	0.163193432	0.66203
"23*71621715.5*23HKnñ1"	0.26149	0.249393	0.328884398	0.27803
"23*71698741.5*23HKnñ1"	0.09199	0.074393	0.279584568	0.30703
"23*71781577.5*zUXorf50"	0.17649	0.241393	0.348522082	0.06853
"23*71863112.5*chrX:071863083-071863142"	0.18249	0.219393	0.114291436	0.09283
"23*72008335.5*LOzU340529"	0.12549	0.243393	0.231987969	0.14503
"23*72008425.5*LOzU340529"	0.11549	0.179393	0.097019741	0.05683
"23*72106525.5*chrX:072106496-072106555"	0.14849	0.217393	0.1899622	0.08473
"23*72216248.5*Nnñ231L2"	0.13849	0.323393	0.202902677	0.21703
"23*72217293.5*Nnñ231L2"	0.09499	0.134393	0.15611392	0.26603
"23*72416724.5*chrX:072416695-072416754"	0.07859	0.246393	0.477298341	0.02833
"23*72453162.5*zUDX4"	0.11149	0.291393	0.346688976	0.17503
"23*72567387.5*nñL832095"	0.28149	0.421393	0.188756416	0.58303
"23*72685628.5*nñL832095"	0.10649	0.181393	0.34469865	0.14303
"23*72843847.5*XIS$z"	0.13649	0.221393	0.392659362	0.17303
"23*72943844.5*chrX:072943815-072943874"	0.17249	0.217393	0.121966755	0.17403
"23*73256510.5*$zHzU2085074"	0.18949	0.235393	0.361428038	0.37003
"23*73307702.5*ZzUzUHzU13"	0.12249	0.231393	0.175749884	0.13703
"23*73386375.5*chrX:073386346-073386405"	0.16949	0.203393	0.210457765	0.17303
"23*73424877.5*SLzU16nñ2"	0.17849	0.173393	0.374602701	0.08943
"23*73461794.5*SLzU16nñ2"	0.10369	0.274393	0.015547306	0.01549
"23*73536552.5*SLzU16nñ2"	0.17149	0.299393	0.482488153	0.29203
"23*73612819.5*RNF12"	0.13249	0.162393	0.258139398	0.04733
"23*73733917.5*chrX:073733888-073733947"	0.16249	0.273393	0.286591917	0.16003
"23*73773492.5*KInñnñ2022"	0.20449	0.400393	0.052413243	0.26403
"23*73840578.5*KInñnñ2022"	0.18249	0.268393	0.137242164	0.29803
"23*73914632.5*KInñnñ2022"	0.25949	0.299393	0.194448937	0.63603
"23*74015617.5*chrX:074015588-074015647"	0.04009	0.160393	0.198214173	0.07013
"23*74071989.5*nñBzUB7"	0.15249	0.286393	0.138553481	0.13903
"23*74143731.5*nñBzUB7"	-0.02811	0.075993	0.209841774	-0.02887
"23*74277061*MGzU23937"	0.15549	0.240393	0.072791268	0.14503
"23*74306268.5*MGzU23937"	0.12949	0.310393	0.098095069	0.16803
"23*74362978.5*chrX:074362949-074363008"	0.10259	0.244393	0.344227184	0.13403
"23*74432802.5*ZDHHzU15"	0.10079	0.206393	0.525315599	0.06793
"23*74481802*ZDHHzU15"	0.20249	0.280393	0.137776434	0.19403
"23*74508681*ZDHHzU15"	0.03739	0.108393	0.309751455	0.02183
"23*74657721.5*chrX:074657692-074657751"	0.03689	0.040693	0.233808155	-0.00377
"23*74786958*MnñGEE2"	0.23649	0.337393	0.281847981	0.29203
"23*74788043.5*MnñGEE2"	0.24449	0.264393	0.095667058	0.41903
"23*74790132.5*chrX:074790103-074790162"	0.16949	0.210393	0.201314144	0.20703
"23*75127019.5*chrX:075126990-075127049"	0.17749	0.208393	-0.033843221	0.12403
"23*75178064.5*zUXorf26"	0.21849	0.430393	0.227085794	0.45503
"23*75180652.5*zUXorf26"	0.12249	0.139393	0.336068106	0.14303
"23*75249507.5*chrX:075249478-075249537"	-0.07841	-0.039507	0.253331596	-0.11997
"23*75411781.5*chrX:075411752-075411811"	0.10849	0.260393	0.179134768	0.30403
"23*75432915*MnñGEE1"	0.18049	0.138393	0.337831787	0.05883
"23*75433656.5*MnñGEE1"	0.21349	0.265393	0.166966953	0.43603
"23*75693640.5*nñK057746"	0.12349	0.276393	0.417014756	0.17403
"23*75871669.5*nñK057746"	0.17849	0.274393	0.10248928	0.44303
"23*75980392.5*nñK057746"	0.23749	0.342393	0.281911634	0.39003
"23*76521349.5*chrX:076521320-076521379"	0.16849	0.325393	0.081016287	0.16403
"23*76651082.5*nñ$zRX"	0.16149	0.292393	0.21031843	0.14903
"23*76808146.5*nñ$zRX"	0.24449	0.318393	0.194272132	0.30503
"23*76965963.5*zUOX7B"	0.14949	0.169393	0.177986969	-0.12097
"23*76966430.5*zUOX7B"	0.20649	0.234393	0.180581832	0.16603
"23*77174078.5*23GK1"	0.08429	0.205393	0.24212711	0.13903
"23*77175354.5*23GK1"	0.19449	0.282393	0.140727146	0.14103
"23*77177345.5*23GK1"	0.18549	0.252393	0.036572326	0.12503
"23*77178423.5*23GK1"	0.23149	0.291393	0.291863467	0.40903
"23*77184592.5*23GK1"	0.19949	0.236393	0.208925403	0.20103
"23*77184774.5*23GK1"	0.07019	0.092893	0.079805271	-0.03097
"23*77185824.5*23GK1"	0.14749	0.201393	0.189199886	0.01514
"23*77335185.5*zUYSL$zR1"	0.05669	0.116393	0.353181983	-0.03567
"23*77375901.5*zUYSL$zR1"	0.26549	0.319393	0.193567175	0.37403
"23*77470237.5*chrX:077470208-077470267"	0.20549	0.243393	0.01695505	0.28803
"23*77584525.5*chrX:077584496-077584555"	0.05929	0.211393	0.236734108	-0.04147
"23*77718961.5*ZzUzUHzU5"	0.11849	0.226393	0.111129538	0.11703
"23*77719556*ZzUzUHzU5"	0.01301	0.039993	0.133835159	0.00523
"23*77817102.5*G23R23"	0.09619	0.181393	0.249006975	0.18103
"23*77889191.5*chrX:077889162-077889221"	0.17049	0.193393	0.433278784	0.14903
"23*78009432.5*232RY10"	0.31149	0.328393	0.330774963	0.38603
"23*78022243.5*232RY10"	0.22349	0.304393	0.130558532	0.26503
"23*78042127.5*chrX:078042098-078042157"	0.14549	0.283393	0.216151231	0.05213
"23*78173179.5*chrX:078173150-078173209"	0.09109	0.089693	0.429136178	0.12803
"23*78232839.5*G23R174"	0.30849	0.323393	0.152566318	0.41703
"23*78334229.5*chrX:078334200-078334259"	0.11649	0.312393	0.13071724	0.32703
"23*78427674.5*I$zM2nñ"	0.11049	0.223393	0.198567398	0.08923
"23*78428953*I$zM2nñ"	0.09529	0.200393	0.219422684	0.06003
"23*78506723.5*chrX:078506694-078506753"	0.16049	0.201393	0.239150587	0.34603
"23*78679935.5*chrX:078679906-078679965"	0.16449	0.212393	0.29275266	0.25903
"23*78777166.5*chrX:078777137-078777196"	0.06279	0.131393	0.117391807	0.07963
"23*78921780.5*chrX:078921751-078921810"	0.08309	0.124393	0.0676473	0.07713
"23*79085577.5*$zBX22"	0.09759	0.306393	0.148818076	0.18203
"23*79174802.5*chrX:079174773-079174832"	0.19849	0.434393	0.124649114	0.15603
"23*79308846.5*zUR627394"	0.06129	0.311393	0.26075822	0.12303
"23*79484373.5*FnñM46D"	0.18449	0.314393	0.223546688	0.22903
"23*79497207.5*FnñM46D"	0.27449	0.398393	0.132959221	0.57703
"23*79505208.5*FnñM46D"	0.15649	0.211393	0.059209946	0.25003
"23*79690889.5*chrX:079690860-079690919"	0.17949	0.404393	0.089742909	0.28403
"23*79781184.5*BRWD3"	0.12749	0.219393	0.157812001	0.20203
"23*79855405.5*BRWD3"	0.06749	0.156393	0.174698254	0.12603
"23*79983229.5*chrX:079983200-079983259"	-0.01421	0.101393	0.450961149	-0.00757
"23*79990284.5*chrX:079990255-079990314"	0.26749	0.339393	0.079690585	0.53303
"23*80176286.5*NSB231"	0.18949	0.312393	0.321857477	0.25703
"23*80230002.5*NSB231"	0.14849	0.224393	0.224465156	0.24103
"23*80266114.5*SH3BGRL"	0.15349	0.295393	0.322926723	0.20903
"23*80318366.5*SH3BGRL"	0.04369	0.237393	0.204178691	0.09223
"23*80359697.5*SH3BGRL"	0.24549	0.388393	0.124858687	0.27803
"23*80761714.5*chrX:080761685-080761744"	0.13149	0.235393	0.020911135	0.20503
"23*80863590.5*chrX:080863561-080863620"	0.18149	0.302393	0.212508005	0.48203
"23*80956497.5*chrX:080956468-080956527"	0.31349	0.361393	0.219604338	0.44303
"23*81136911.5*chrX:081136882-081136941"	0.13549	0.285393	0.102564209	0.000720000000000001
"23*81272889.5*chrX:081272860-081272919"	0.05439	0.171393	0.100668544	-0.03867
"23*81395184.5*chrX:081395155-081395214"	0.08929	0.263393	0.063818934	0.15903
"23*81492671.5*chrX:081492642-081492701"	0.10179	0.086693	0.318858411	0.12003
"23*81616831.5*chrX:081616802-081616861"	0.03949	0.168393	0.138686853	-0.01487
"23*81714606.5*chrX:081714577-081714636"	0.05589	0.163393	0.360249466	0.02313
"23*81810184.5*chrX:081810155-081810214"	0.14149	0.250393	0.638001616	0.04643
"23*82141760.5*chrX:082141731-082141790"	0.07899	0.188393	0.091913547	0.05213
"23*82267210.5*chrX:082267181-082267240"	-0.03451	0.119393	0.269116686	0.09393
"23*82403806.5*chrX:082403777-082403836"	0.06979	0.249393	0.16178397	0.09393
"23*82570536*23OU3F4"	0.15949	0.318393	0.062231975	0.17903
"23*82570906.5*chrX:082570877-082570936"	0.13549	0.240393	0.054328563	0.13503
"23*82643222.5*chrX:082643193-082643252"	0.03549	0.046293	0.522023798	-0.00747
"23*82862140.5*chrX:082862111-082862170"	0.09139	0.212393	0.217949047	0.03123
"23*82947818.5*zUYLzU1"	0.10749	0.242393	0.229573268	0.18703
"23*82995537.5*zUYLzU1"	0.03339	0.198393	0.210307166	0.008278
"23*83123556.5*nñK023104"	0.15149	0.237393	0.088920967	0.12503
"23*83125377.5*R23S6Knñ6"	0.09239	0.281393	0.250266078	0.11203
"23*83195954.5*R23S6Knñ6"	0.02809	0.197393	0.181392034	0.03113
"23*83305378.5*chrX:083305349-083305408"	0.05149	0.283393	0.419279791	0.14103
"23*83405440.5*zUXorf43"	0.29949	0.285393	0.317925535	0.59803
"23*83464832.5*zUXorf43"	0.15949	0.255393	0.22655944	0.44403
"23*83530300.5*zUXorf43"	0.18649	0.299393	0.183828827	0.36003
"23*83560976.5*zUXorf43"	0.29549	0.348393	0.129287198	0.45303
"23*83677418.5*chrX:083677389-083677448"	0.00374	0.174393	0.110102304	0.04153
"23*83892427.5*chrX:083892398-083892457"	0.02029	0.172393	0.105864945	0.02293
"23*83995854*MGzU42638"	0.14049	0.235393	0.119618289	0.36503
"23*83995908*MGzU42638"	0.21349	0.289393	0.246045062	0.34003
"23*84146938.5*zUXorf33"	0.02889	0.158393	0.257038335	0.05513
"23*84238677.5*chrX:084238648-084238707"	0.13149	0.286393	0.06431236	0.12003
"23*84316821*ZNF6"	0.05039	0.179393	0.19185549	0.03683
"23*84341949.5*23OF1B"	0.08929	0.179393	0.109035537	0.08693
